,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,timestamp,PM2.5,humidity,temperature
1247,1247,1247,1247,1247,1247,18/07/2020 11:00,27.26,62.6,36.97
1248,1248,1248,1248,1248,1248,18/07/2020 12:00,27.69,59.16,37.85
1249,1249,1249,1249,1249,1249,18/07/2020 13:00,27.04,59.68,38.03
1250,1250,1250,1250,1250,1250,18/07/2020 14:00,27.13,60.2,38.09
1251,1251,1251,1251,1251,1251,18/07/2020 15:00,27.46,61.81,37.85
1252,1252,1252,1252,1252,1252,18/07/2020 16:00,26.37,61.06,37.88
1253,1253,1253,1253,1253,1253,18/07/2020 17:00,27.2,62.68,37.17
1254,1254,1254,1254,1254,1254,18/07/2020 18:00,32.28,73.28,36.38
1255,1255,1255,1255,1255,1255,18/07/2020 19:00,34.07,75.44,35.43
1256,1256,1256,1256,1256,1256,18/07/2020 20:00,34.44,79.34,34.48
1257,1257,1257,1257,1257,1257,18/07/2020 21:00,37.04,80.47,34.09
1258,1258,1258,1258,1258,1258,18/07/2020 22:00,35.49,80.43,33.87
1259,1259,1259,1259,1259,1259,18/07/2020 23:00,32.29,83.86,33.27
1260,1260,1260,1260,1260,1260,19/07/2020 00:00,32.52,88.58,32.65
1261,1261,1261,1261,1261,1261,19/07/2020 01:00,32.47,91.6,32.15
1262,1262,1262,1262,1262,1262,19/07/2020 02:00,31.55,92.59,31.9
1263,1263,1263,1263,1263,1263,19/07/2020 03:00,31.2,93.9,31.61
1264,1264,1264,1264,1264,1264,19/07/2020 04:00,31.1,93.88,31.53
1265,1265,1265,1265,1265,1265,19/07/2020 05:00,31.31,94.84,31.25
1266,1266,1266,1266,1266,1266,19/07/2020 06:00,32.09,94.99,31.2
1267,1267,1267,1267,1267,1267,19/07/2020 07:00,33.29,94.42,31.35
1268,1268,1268,1268,1268,1268,19/07/2020 08:00,33.15,90.33,32.17
1269,1269,1269,1269,1269,1269,19/07/2020 09:00,32.53,85.67,33.38
1270,1270,1270,1270,1270,1270,19/07/2020 10:00,31.74,80.85,34.43
1271,1271,1271,1271,1271,1271,19/07/2020 11:00,30.1,72.83,35.56
1272,1272,1272,1272,1272,1272,19/07/2020 12:00,28.09,66.89,36.52
1273,1273,1273,1273,1273,1273,19/07/2020 13:00,27.61,66.1,36.77
1274,1274,1274,1274,1274,1274,19/07/2020 14:00,27.19,65.77,36.54
1275,1275,1275,1275,1275,1275,19/07/2020 15:00,26.44,66.78,36.38
1276,1276,1276,1276,1276,1276,19/07/2020 16:00,25.67,64.83,36.42
1277,1277,1277,1277,1277,1277,19/07/2020 17:00,24.59,62.32,36.35
1278,1278,1278,1278,1278,1278,19/07/2020 18:00,27.6,65.03,36.17
1279,1279,1279,1279,1279,1279,19/07/2020 19:00,34.4,71.19,35.76
1280,1280,1280,1280,1280,1280,19/07/2020 20:00,44.48,81.83,34.52
1281,1281,1281,1281,1281,1281,19/07/2020 21:00,42.83,82.6,34.12
1282,1282,1282,1282,1282,1282,19/07/2020 22:00,43.01,85.58,33.56
1283,1283,1283,1283,1283,1283,19/07/2020 23:00,39.36,87.67,33.14
1284,1284,1284,1284,1284,1284,20/07/2020 00:00,31.79,88.62,31.98
1285,1285,1285,1285,1285,1285,20/07/2020 01:00,25.76,95.12,29.69
1286,1286,1286,1286,1286,1286,20/07/2020 02:00,27.95,98.28,30.13
1287,1287,1287,1287,1287,1287,20/07/2020 03:00,29.08,98.75,31.17
1288,1288,1288,1288,1288,1288,20/07/2020 04:00,29.8,98.45,31.06
1289,1289,1289,1289,1289,1289,20/07/2020 05:00,30.08,98.44,30.9
1290,1290,1290,1290,1290,1290,20/07/2020 06:00,30.29,99.79,30.6
1291,1291,1291,1291,1291,1291,20/07/2020 07:00,30.36,97.63,30.88
1292,1292,1292,1292,1292,1292,20/07/2020 08:00,31.08,93.01,31.82
1293,1293,1293,1293,1293,1293,20/07/2020 09:00,32.58,88.79,32.79
1294,1294,1294,1294,1294,1294,20/07/2020 10:00,32.58,81.9,34.25
1295,1295,1295,1295,1295,1295,20/07/2020 11:00,29.33,78.65,35.01
1296,1296,1296,1296,1296,1296,20/07/2020 12:00,29.58,81.84,34.67
1297,1297,1297,1297,1297,1297,20/07/2020 13:00,29.05,80.49,34.32
1298,1298,1298,1298,1298,1298,20/07/2020 14:00,28.75,78.91,33.66
1299,1299,1299,1299,1299,1299,20/07/2020 15:00,25.92,87.2,30.48
1300,1300,1300,1300,1300,1300,20/07/2020 16:00,25.51,93.88,29.51
1301,1301,1301,1301,1301,1301,20/07/2020 17:00,26.63,93.07,29.41
1302,1302,1302,1302,1302,1302,20/07/2020 18:00,26.82,93.15,29.38
1303,1303,1303,1303,1303,1303,20/07/2020 19:00,27.18,90.69,29.64
1304,1304,1304,1304,1304,1304,20/07/2020 20:00,30.08,91.76,29.9
1305,1305,1305,1305,1305,1305,20/07/2020 21:00,35.53,93.98,30.28
1306,1306,1306,1306,1306,1306,20/07/2020 22:00,41.09,95.23,30.58
1307,1307,1307,1307,1307,1307,20/07/2020 23:00,36.42,94.67,29.71
1308,1308,1308,1308,1308,1308,21/07/2020 00:00,39.54,96.93,29.17
1309,1309,1309,1309,1309,1309,21/07/2020 01:00,40.35,99.98,29.05
1310,1310,1310,1310,1310,1310,21/07/2020 02:00,38.5,100.0,29.63
1311,1311,1311,1311,1311,1311,21/07/2020 03:00,34.56,100.0,29.69
1312,1312,1312,1312,1312,1312,21/07/2020 04:00,32.84,100.0,29.83
1313,1313,1313,1313,1313,1313,21/07/2020 05:00,31.19,100.0,29.88
1314,1314,1314,1314,1314,1314,21/07/2020 06:00,29.14,100.0,29.88
1315,1315,1315,1315,1315,1315,21/07/2020 07:00,28.92,99.38,30.17
1316,1316,1316,1316,1316,1316,21/07/2020 08:00,29.53,99.05,29.18
1317,1317,1317,1317,1317,1317,21/07/2020 09:00,31.63,100.0,28.43
1318,1318,1318,1318,1318,1318,21/07/2020 10:00,31.8,97.9,30.56
1319,1319,1319,1319,1319,1319,21/07/2020 11:00,29.41,90.07,32.58
1320,1320,1320,1320,1320,1320,21/07/2020 12:00,29.22,81.85,34.07
1321,1321,1321,1321,1321,1321,21/07/2020 13:00,26.95,79.18,34.56
1322,1322,1322,1322,1322,1322,21/07/2020 14:00,26.11,83.84,33.73
1323,1323,1323,1323,1323,1323,21/07/2020 15:00,27.39,85.59,33.82
1324,1324,1324,1324,1324,1324,21/07/2020 16:00,26.51,80.65,34.29
1325,1325,1325,1325,1325,1325,21/07/2020 17:00,26.64,81.99,33.88
1326,1326,1326,1326,1326,1326,21/07/2020 18:00,26.93,83.72,33.21
1327,1327,1327,1327,1327,1327,21/07/2020 19:00,27.28,85.5,32.39
1328,1328,1328,1328,1328,1328,21/07/2020 20:00,28.52,87.21,31.91
1329,1329,1329,1329,1329,1329,21/07/2020 21:00,28.17,89.47,31.55
1330,1330,1330,1330,1330,1330,21/07/2020 22:00,28.75,91.62,31.24
1331,1331,1331,1331,1331,1331,21/07/2020 23:00,27.94,93.11,31.03
1332,1332,1332,1332,1332,1332,22/07/2020 00:00,28.73,94.63,30.7
1333,1333,1333,1333,1333,1333,22/07/2020 01:00,28.09,95.07,30.39
1334,1334,1334,1334,1334,1334,22/07/2020 02:00,28.04,94.18,30.29
1335,1335,1335,1335,1335,1335,22/07/2020 03:00,29.25,97.13,30.13
1336,1336,1336,1336,1336,1336,22/07/2020 04:00,28.12,95.13,30.12
1337,1337,1337,1337,1337,1337,22/07/2020 05:00,30.43,99.33,29.73
1338,1338,1338,1338,1338,1338,22/07/2020 06:00,29.35,97.81,29.93
1339,1339,1339,1339,1339,1339,22/07/2020 07:00,31.49,99.21,29.89
1340,1340,1340,1340,1340,1340,22/07/2020 08:00,29.01,93.19,30.84
1341,1341,1341,1341,1341,1341,22/07/2020 09:00,28.66,84.6,31.96
1342,1342,1342,1342,1342,1342,22/07/2020 10:00,28.1,81.07,33.09
1343,1343,1343,1343,1343,1343,22/07/2020 11:00,29.2,77.22,33.97
1344,1344,1344,1344,1344,1344,22/07/2020 12:00,27.48,75.38,34.33
1345,1345,1345,1345,1345,1345,22/07/2020 13:00,26.15,72.45,35.0
1346,1346,1346,1346,1346,1346,22/07/2020 14:00,26.3,71.4,35.22
1347,1347,1347,1347,1347,1347,22/07/2020 15:00,26.03,70.13,35.25
1348,1348,1348,1348,1348,1348,22/07/2020 16:00,25.09,76.68,34.63
1349,1349,1349,1349,1349,1349,22/07/2020 17:00,25.6,77.3,34.18
1350,1350,1350,1350,1350,1350,22/07/2020 18:00,26.45,77.14,33.89
1351,1351,1351,1351,1351,1351,22/07/2020 19:00,26.68,78.84,33.1
1352,1352,1352,1352,1352,1352,22/07/2020 20:00,27.89,79.93,32.18
1353,1353,1353,1353,1353,1353,22/07/2020 21:00,28.11,84.64,31.57
1354,1354,1354,1354,1354,1354,22/07/2020 22:00,27.51,88.1,31.28
1355,1355,1355,1355,1355,1355,22/07/2020 23:00,26.99,91.09,30.83
1356,1356,1356,1356,1356,1356,23/07/2020 00:00,28.04,94.15,30.38
1357,1357,1357,1357,1357,1357,23/07/2020 01:00,28.63,96.13,30.13
1358,1358,1358,1358,1358,1358,23/07/2020 02:00,28.69,96.8,29.95
1359,1359,1359,1359,1359,1359,23/07/2020 03:00,28.7,97.48,29.81
1360,1360,1360,1360,1360,1360,23/07/2020 04:00,30.05,99.27,29.55
1361,1361,1361,1361,1361,1361,23/07/2020 05:00,28.48,100.0,29.13
1362,1362,1362,1362,1362,1362,23/07/2020 06:00,29.99,100.0,29.04
1363,1363,1363,1363,1363,1363,23/07/2020 07:00,31.16,99.99,29.48
1364,1364,1364,1364,1364,1364,23/07/2020 08:00,34.69,92.96,30.82
1365,1365,1365,1365,1365,1365,23/07/2020 09:00,37.82,84.18,32.09
1366,1366,1366,1366,1366,1366,23/07/2020 10:00,30.78,76.11,33.57
1367,1367,1367,1367,1367,1367,23/07/2020 11:00,29.25,71.57,34.53
1368,1368,1368,1368,1368,1368,23/07/2020 12:00,26.51,65.18,35.59
1369,1369,1369,1369,1369,1369,23/07/2020 13:00,26.58,62.87,36.25
1370,1370,1370,1370,1370,1370,23/07/2020 14:00,26.01,65.88,35.72
1371,1371,1371,1371,1371,1371,23/07/2020 15:00,25.75,67.14,35.79
1372,1372,1372,1372,1372,1372,23/07/2020 16:00,26.16,68.13,35.69
1373,1373,1373,1373,1373,1373,23/07/2020 17:00,26.32,71.01,35.27
1374,1374,1374,1374,1374,1374,23/07/2020 18:00,27.15,73.63,34.77
1375,1375,1375,1375,1375,1375,23/07/2020 19:00,27.34,79.64,33.62
1376,1376,1376,1376,1376,1376,23/07/2020 20:00,28.08,79.44,33.07
1377,1377,1377,1377,1377,1377,23/07/2020 21:00,29.19,81.64,32.53
1378,1378,1378,1378,1378,1378,23/07/2020 22:00,30.91,85.28,31.86
1379,1379,1379,1379,1379,1379,23/07/2020 23:00,29.58,88.73,31.4
1380,1380,1380,1380,1380,1380,24/07/2020 00:00,28.89,91.73,31.04
1381,1381,1381,1381,1381,1381,24/07/2020 01:00,27.65,93.0,30.87
1382,1382,1382,1382,1382,1382,24/07/2020 02:00,28.5,95.44,30.48
1383,1383,1383,1383,1383,1383,24/07/2020 03:00,30.45,99.82,29.74
1384,1384,1384,1384,1384,1384,24/07/2020 04:00,31.86,100.0,29.6
1385,1385,1385,1385,1385,1385,24/07/2020 05:00,31.1,100.0,29.48
1386,1386,1386,1386,1386,1386,24/07/2020 06:00,31.13,100.0,29.53
1387,1387,1387,1387,1387,1387,24/07/2020 07:00,32.93,99.72,29.91
1388,1388,1388,1388,1388,1388,24/07/2020 08:00,30.75,93.1,31.21
1389,1389,1389,1389,1389,1389,24/07/2020 09:00,31.69,85.36,32.5
1390,1390,1390,1390,1390,1390,24/07/2020 10:00,37.6,81.4,33.37
1391,1391,1391,1391,1391,1391,24/07/2020 11:00,33.38,77.63,34.08
1392,1392,1392,1392,1392,1392,24/07/2020 12:00,30.68,74.36,34.86
1393,1393,1393,1393,1393,1393,24/07/2020 13:00,28.64,74.19,34.88
1394,1394,1394,1394,1394,1394,24/07/2020 14:00,29.04,72.98,34.96
1395,1395,1395,1395,1395,1395,24/07/2020 15:00,28.16,72.83,35.13
1396,1396,1396,1396,1396,1396,24/07/2020 16:00,28.06,73.82,35.11
1397,1397,1397,1397,1397,1397,24/07/2020 17:00,27.28,74.58,34.93
1398,1398,1398,1398,1398,1398,24/07/2020 18:00,28.73,75.97,34.53
1399,1399,1399,1399,1399,1399,24/07/2020 19:00,29.96,78.08,33.93
1400,1400,1400,1400,1400,1400,24/07/2020 20:00,30.56,81.51,33.08
1401,1401,1401,1401,1401,1401,24/07/2020 21:00,30.48,82.46,32.64
1402,1402,1402,1402,1402,1402,24/07/2020 22:00,31.16,84.33,32.34
1403,1403,1403,1403,1403,1403,24/07/2020 23:00,31.11,86.63,31.89
1404,1404,1404,1404,1404,1404,25/07/2020 00:00,29.67,88.34,31.41
1405,1405,1405,1405,1405,1405,25/07/2020 01:00,28.82,91.73,30.88
1406,1406,1406,1406,1406,1406,25/07/2020 02:00,30.18,95.31,30.51
1407,1407,1407,1407,1407,1407,25/07/2020 03:00,31.12,98.83,30.03
1408,1408,1408,1408,1408,1408,25/07/2020 04:00,31.68,100.0,29.59
1409,1409,1409,1409,1409,1409,25/07/2020 05:00,33.37,100.0,29.47
1410,1410,1410,1410,1410,1410,25/07/2020 06:00,32.99,100.0,29.53
1411,1411,1411,1411,1411,1411,25/07/2020 07:00,32.81,99.88,29.9
1412,1412,1412,1412,1412,1412,25/07/2020 08:00,31.27,96.09,30.83
1413,1413,1413,1413,1413,1413,25/07/2020 09:00,32.45,88.98,32.23
1414,1414,1414,1414,1414,1414,25/07/2020 10:00,31.73,81.6,33.76
1415,1415,1415,1415,1415,1415,25/07/2020 11:00,30.88,74.23,35.15
1416,1416,1416,1416,1416,1416,25/07/2020 12:00,28.52,70.73,35.93
1417,1417,1417,1417,1417,1417,25/07/2020 13:00,28.23,70.38,35.95
1418,1418,1418,1418,1418,1418,25/07/2020 14:00,27.9,70.25,35.98
1419,1419,1419,1419,1419,1419,25/07/2020 15:00,27.12,72.9,35.58
1420,1420,1420,1420,1420,1420,25/07/2020 16:00,27.11,74.3,35.55
1421,1421,1421,1421,1421,1421,25/07/2020 17:00,27.89,77.3,35.13
1422,1422,1422,1422,1422,1422,25/07/2020 18:00,28.07,76.08,34.82
1423,1423,1423,1423,1423,1423,25/07/2020 19:00,28.68,79.45,34.06
1424,1424,1424,1424,1424,1424,25/07/2020 20:00,30.5,84.05,32.98
1425,1425,1425,1425,1425,1425,25/07/2020 21:00,30.98,86.28,32.73
1426,1426,1426,1426,1426,1426,25/07/2020 22:00,31.61,87.91,32.46
1427,1427,1427,1427,1427,1427,25/07/2020 23:00,30.12,88.59,32.12
1428,1428,1428,1428,1428,1428,26/07/2020 00:00,28.52,90.38,31.57
1429,1429,1429,1429,1429,1429,26/07/2020 01:00,28.13,94.21,30.98
1430,1430,1430,1430,1430,1430,26/07/2020 02:00,28.84,97.58,30.58
1431,1431,1431,1431,1431,1431,26/07/2020 03:00,28.98,98.23,30.5
1432,1432,1432,1432,1432,1432,26/07/2020 04:00,29.56,99.07,30.33
1433,1433,1433,1433,1433,1433,26/07/2020 05:00,29.43,100.0,30.07
1434,1434,1434,1434,1434,1434,26/07/2020 06:00,29.88,100.0,30.13
1435,1435,1435,1435,1435,1435,26/07/2020 07:00,30.09,99.74,30.46
1436,1436,1436,1436,1436,1436,26/07/2020 08:00,34.57,96.14,31.15
1437,1437,1437,1437,1437,1437,26/07/2020 09:00,35.21,89.22,32.43
1438,1438,1438,1438,1438,1438,26/07/2020 10:00,35.19,82.23,33.88
1439,1439,1439,1439,1439,1439,26/07/2020 11:00,30.93,78.37,34.92
1440,1440,1440,1440,1440,1440,26/07/2020 12:00,29.87,75.07,35.83
1441,1441,1441,1441,1441,1441,26/07/2020 13:00,28.08,78.41,35.18
1442,1442,1442,1442,1442,1442,26/07/2020 14:00,28.53,77.23,35.69
1443,1443,1443,1443,1443,1443,26/07/2020 15:00,28.03,75.63,36.03
1444,1444,1444,1444,1444,1444,26/07/2020 16:00,28.63,77.34,35.64
1445,1445,1445,1445,1445,1445,26/07/2020 17:00,29.58,79.78,33.83
1446,1446,1446,1446,1446,1446,26/07/2020 18:00,31.43,100.0,27.17
1447,1447,1447,1447,1447,1447,26/07/2020 19:00,30.51,100.0,27.42
1448,1448,1448,1448,1448,1448,26/07/2020 20:00,30.21,100.0,27.59
1449,1449,1449,1449,1449,1449,26/07/2020 21:00,29.03,100.0,27.87
1450,1450,1450,1450,1450,1450,26/07/2020 22:00,30.26,99.85,28.34
1451,1451,1451,1451,1451,1451,26/07/2020 23:00,36.61,99.37,28.59
1452,1452,1452,1452,1452,1452,27/07/2020 00:00,35.42,99.96,28.32
1453,1453,1453,1453,1453,1453,27/07/2020 01:00,35.12,100.0,28.06
1454,1454,1454,1454,1454,1454,27/07/2020 02:00,44.7,100.0,28.22
1455,1455,1455,1455,1455,1455,27/07/2020 03:00,49.56,100.0,28.26
1456,1456,1456,1456,1456,1456,27/07/2020 04:00,44.46,99.5,28.63
1457,1457,1457,1457,1457,1457,27/07/2020 05:00,49.16,99.81,28.66
1458,1458,1458,1458,1458,1458,27/07/2020 06:00,45.31,98.37,29.04
1459,1459,1459,1459,1459,1459,27/07/2020 07:00,45.56,97.38,29.3
1460,1460,1460,1460,1460,1460,27/07/2020 08:00,47.47,95.23,29.87
1461,1461,1461,1461,1461,1461,27/07/2020 09:00,52.99,93.28,30.55
1462,1462,1462,1462,1462,1462,27/07/2020 10:00,60.03,90.47,31.28
1463,1463,1463,1463,1463,1463,27/07/2020 11:00,71.18,88.03,31.78
1464,1464,1464,1464,1464,1464,27/07/2020 12:00,67.14,86.43,32.02
1465,1465,1465,1465,1465,1465,27/07/2020 13:00,61.49,87.12,31.57
1466,1466,1466,1466,1466,1466,27/07/2020 14:00,57.24,87.76,31.48
1467,1467,1467,1467,1467,1467,27/07/2020 15:00,52.07,88.11,31.34
1468,1468,1468,1468,1468,1468,27/07/2020 16:00,47.37,85.88,31.63
1469,1469,1469,1469,1469,1469,27/07/2020 17:00,45.03,85.73,31.68
1470,1470,1470,1470,1470,1470,27/07/2020 18:00,45.87,87.22,31.42
1471,1471,1471,1471,1471,1471,27/07/2020 19:00,38.71,86.82,30.98
1472,1472,1472,1472,1472,1472,27/07/2020 20:00,48.42,88.26,30.71
1473,1473,1473,1473,1473,1473,27/07/2020 21:00,66.6,95.3,30.38
1474,1474,1474,1474,1474,1474,27/07/2020 22:00,54.58,94.1,30.18
1475,1475,1475,1475,1475,1475,27/07/2020 23:00,47.82,91.89,30.1
1476,1476,1476,1476,1476,1476,28/07/2020 00:00,58.41,95.64,29.85
1477,1477,1477,1477,1477,1477,28/07/2020 01:00,83.44,97.94,29.55
1478,1478,1478,1478,1478,1478,28/07/2020 02:00,74.75,100.0,29.1
1479,1479,1479,1479,1479,1479,28/07/2020 03:00,75.01,100.0,28.92
1480,1480,1480,1480,1480,1480,28/07/2020 04:00,94.39,100.0,29.0
1481,1481,1481,1481,1481,1481,28/07/2020 05:00,152.51,100.0,28.74
1482,1482,1482,1482,1482,1482,28/07/2020 06:00,119.53,100.0,28.76
1483,1483,1483,1483,1483,1483,28/07/2020 07:00,89.83,99.98,28.95
1484,1484,1484,1484,1484,1484,28/07/2020 08:00,73.78,99.73,29.16
1485,1485,1485,1485,1485,1485,28/07/2020 09:00,73.23,95.32,30.3
1486,1486,1486,1486,1486,1486,28/07/2020 10:00,78.88,93.27,30.78
1487,1487,1487,1487,1487,1487,28/07/2020 11:00,102.58,89.59,31.74
1488,1488,1488,1488,1488,1488,28/07/2020 12:00,118.59,84.93,33.23
1489,1489,1489,1489,1489,1489,28/07/2020 13:00,115.64,82.08,33.79
1490,1490,1490,1490,1490,1490,28/07/2020 14:00,108.46,80.43,33.98
1491,1491,1491,1491,1491,1491,28/07/2020 15:00,91.73,78.62,34.35
1492,1492,1492,1492,1492,1492,28/07/2020 16:00,104.29,96.4,32.13
1493,1493,1493,1493,1493,1493,28/07/2020 17:00,51.06,89.58,32.07
1494,1494,1494,1494,1494,1494,28/07/2020 18:00,43.36,88.13,31.61
1495,1495,1495,1495,1495,1495,28/07/2020 19:00,51.83,89.49,31.19
1496,1496,1496,1496,1496,1496,28/07/2020 20:00,46.79,91.31,31.03
1497,1497,1497,1497,1497,1497,28/07/2020 21:00,47.13,89.82,30.88
1498,1498,1498,1498,1498,1498,28/07/2020 22:00,49.13,89.18,30.73
1499,1499,1499,1499,1499,1499,28/07/2020 23:00,49.97,91.16,30.68
1500,1500,1500,1500,1500,1500,29/07/2020 00:00,56.43,94.31,30.45
1501,1501,1501,1501,1501,1501,29/07/2020 01:00,59.9,96.15,30.14
1502,1502,1502,1502,1502,1502,29/07/2020 02:00,63.54,98.69,29.77
1503,1503,1503,1503,1503,1503,29/07/2020 03:00,60.49,100.0,29.37
1504,1504,1504,1504,1504,1504,29/07/2020 04:00,54.51,100.0,29.38
1505,1505,1505,1505,1505,1505,29/07/2020 05:00,59.99,100.0,29.45
1506,1506,1506,1506,1506,1506,29/07/2020 06:00,66.03,100.0,29.57
1507,1507,1507,1507,1507,1507,29/07/2020 07:00,75.54,100.0,29.78
1508,1508,1508,1508,1508,1508,29/07/2020 08:00,60.43,99.32,30.95
1509,1509,1509,1509,1509,1509,29/07/2020 09:00,51.51,91.31,32.18
1510,1510,1510,1510,1510,1510,29/07/2020 10:00,44.1,84.48,33.2
1511,1511,1511,1511,1511,1511,29/07/2020 11:00,38.23,79.15,34.38
1512,1512,1512,1512,1512,1512,29/07/2020 12:00,35.18,75.26,35.14
1513,1513,1513,1513,1513,1513,29/07/2020 13:00,38.92,78.02,34.68
1514,1514,1514,1514,1514,1514,29/07/2020 14:00,59.68,92.86,32.18
1515,1515,1515,1515,1515,1515,29/07/2020 15:00,48.68,99.5,29.79
1516,1516,1516,1516,1516,1516,29/07/2020 16:00,43.88,96.63,30.48
1517,1517,1517,1517,1517,1517,29/07/2020 17:00,39.49,93.63,30.54
1518,1518,1518,1518,1518,1518,29/07/2020 18:00,39.43,90.17,30.65
1519,1519,1519,1519,1519,1519,29/07/2020 19:00,35.22,85.91,30.73
1520,1520,1520,1520,1520,1520,29/07/2020 20:00,40.77,88.45,30.48
1521,1521,1521,1521,1521,1521,29/07/2020 21:00,48.22,91.95,30.49
1522,1522,1522,1522,1522,1522,29/07/2020 22:00,45.06,91.95,30.67
1523,1523,1523,1523,1523,1523,29/07/2020 23:00,48.88,93.2,30.52
1524,1524,1524,1524,1524,1524,30/07/2020 00:00,51.33,94.53,30.4
1525,1525,1525,1525,1525,1525,30/07/2020 01:00,49.72,97.22,30.26
1526,1526,1526,1526,1526,1526,30/07/2020 02:00,49.92,99.83,29.98
1527,1527,1527,1527,1527,1527,30/07/2020 03:00,51.92,100.0,29.71
1528,1528,1528,1528,1528,1528,30/07/2020 04:00,54.32,100.0,29.5
1529,1529,1529,1529,1529,1529,30/07/2020 05:00,59.81,100.0,29.43
1530,1530,1530,1530,1530,1530,30/07/2020 06:00,59.26,100.0,29.61
1531,1531,1531,1531,1531,1531,30/07/2020 07:00,60.63,100.0,30.03
1532,1532,1532,1532,1532,1532,30/07/2020 08:00,52.04,96.6,31.18
1533,1533,1533,1533,1533,1533,30/07/2020 09:00,35.6,86.6,32.7
1534,1534,1534,1534,1534,1534,30/07/2020 10:00,29.98,77.37,34.05
1535,1535,1535,1535,1535,1535,30/07/2020 11:00,29.01,71.42,35.2
1536,1536,1536,1536,1536,1536,30/07/2020 12:00,31.64,69.9,36.23
1537,1537,1537,1537,1537,1537,30/07/2020 13:00,32.1,68.06,36.58
1538,1538,1538,1538,1538,1538,30/07/2020 14:00,33.28,68.63,36.18
1539,1539,1539,1539,1539,1539,30/07/2020 15:00,35.54,67.73,36.27
1540,1540,1540,1540,1540,1540,30/07/2020 16:00,32.57,65.23,36.27
1541,1541,1541,1541,1541,1541,30/07/2020 17:00,32.84,64.61,36.11
1542,1542,1542,1542,1542,1542,30/07/2020 18:00,31.07,62.45,35.78
1543,1543,1543,1543,1543,1543,30/07/2020 19:00,31.95,76.21,34.81
1544,1544,1544,1544,1544,1544,30/07/2020 20:00,32.68,81.28,33.63
1545,1545,1545,1545,1545,1545,30/07/2020 21:00,31.75,85.25,32.93
1546,1546,1546,1546,1546,1546,30/07/2020 22:00,33.15,86.97,32.58
1547,1547,1547,1547,1547,1547,30/07/2020 23:00,34.43,90.49,32.22
1548,1548,1548,1548,1548,1548,31/07/2020 00:00,30.75,91.98,31.87
1549,1549,1549,1549,1549,1549,31/07/2020 01:00,29.83,93.28,31.64
1550,1550,1550,1550,1550,1550,31/07/2020 02:00,28.96,93.55,31.37
1551,1551,1551,1551,1551,1551,31/07/2020 03:00,29.35,94.83,31.17
1552,1552,1552,1552,1552,1552,31/07/2020 04:00,30.21,95.23,31.03
1553,1553,1553,1553,1553,1553,31/07/2020 05:00,29.55,96.18,30.81
1554,1554,1554,1554,1554,1554,31/07/2020 06:00,29.06,96.09,30.9
1555,1555,1555,1555,1555,1555,31/07/2020 07:00,54.71,97.84,30.98
1556,1556,1556,1556,1556,1556,31/07/2020 08:00,53.48,93.83,31.42
1557,1557,1557,1557,1557,1557,31/07/2020 09:00,54.79,90.84,32.16
1558,1558,1558,1558,1558,1558,31/07/2020 10:00,50.5,84.28,33.18
1559,1559,1559,1559,1559,1559,31/07/2020 11:00,44.37,78.08,34.38
1560,1560,1560,1560,1560,1560,31/07/2020 12:00,37.21,73.33,34.83
1561,1561,1561,1561,1561,1561,31/07/2020 13:00,29.43,66.0,36.02
1562,1562,1562,1562,1562,1562,31/07/2020 14:00,42.61,75.55,34.94
1563,1563,1563,1563,1563,1563,31/07/2020 15:00,43.98,81.85,33.48
1564,1564,1564,1564,1564,1564,31/07/2020 16:00,50.05,95.7,30.77
1565,1565,1565,1565,1565,1565,31/07/2020 17:00,44.43,93.31,30.96
1566,1566,1566,1566,1566,1566,31/07/2020 18:00,42.38,88.69,31.68
1567,1567,1567,1567,1567,1567,31/07/2020 19:00,44.48,87.12,31.86
1568,1568,1568,1568,1568,1568,31/07/2020 20:00,59.86,90.5,31.53
1569,1569,1569,1569,1569,1569,31/07/2020 21:00,58.98,90.51,31.45
1570,1570,1570,1570,1570,1570,31/07/2020 22:00,43.99,85.88,31.82
1571,1571,1571,1571,1571,1571,31/07/2020 23:00,51.81,88.85,31.7
1572,1572,1572,1572,1572,1572,01/08/2020 00:00,57.85,91.44,31.33
1573,1573,1573,1573,1573,1573,01/08/2020 01:00,62.54,93.87,31.07
1574,1574,1574,1574,1574,1574,01/08/2020 02:00,58.8,93.33,31.05
1575,1575,1575,1575,1575,1575,01/08/2020 03:00,55.56,94.56,30.83
1576,1576,1576,1576,1576,1576,01/08/2020 04:00,43.51,91.93,30.67
1577,1577,1577,1577,1577,1577,01/08/2020 05:00,35.22,88.89,30.5
1578,1578,1578,1578,1578,1578,01/08/2020 06:00,30.86,86.55,30.6
1579,1579,1579,1579,1579,1579,01/08/2020 07:00,31.12,86.68,30.63
1580,1580,1580,1580,1580,1580,01/08/2020 08:00,31.3,84.58,31.2
1581,1581,1581,1581,1581,1581,01/08/2020 09:00,29.63,81.62,31.8
1582,1582,1582,1582,1582,1582,01/08/2020 10:00,29.07,80.76,31.78
1583,1583,1583,1583,1583,1583,01/08/2020 11:00,31.27,80.76,31.99
1584,1584,1584,1584,1584,1584,01/08/2020 12:00,34.0,92.97,30.65
1585,1585,1585,1585,1585,1585,01/08/2020 13:00,25.98,80.51,32.4
