,Unnamed: 0,timestamp,PM2.5,humidity,temperature
2394,2394,04/09/2020 06:00,41.6,78.8,31.0
2395,2395,04/09/2020 07:00,40.6,77.6,31.6
2396,2396,04/09/2020 08:00,39.2,73.5,32.5
2397,2397,04/09/2020 09:00,39.5,69.6,33.1
2398,2398,04/09/2020 10:00,54.5,71.0,33.6
2399,2399,04/09/2020 11:00,45.3,65.2,34.4
2400,2400,04/09/2020 12:00,37.2,57.3,36.1
2401,2401,04/09/2020 13:00,36.1,56.8,36.2
2402,2402,04/09/2020 14:00,34.1,52.2,37.6
2403,2403,04/09/2020 15:00,36.8,59.9,35.3
2404,2404,04/09/2020 16:00,34.8,75.4,30.8
2405,2405,04/09/2020 17:00,32.6,71.2,32.7
2406,2406,04/09/2020 18:00,28.5,68.2,32.2
2407,2407,04/09/2020 19:00,42.1,73.1,32.1
2408,2408,04/09/2020 20:00,49.5,74.1,31.8
2409,2409,04/09/2020 21:00,42.9,75.9,31.4
2410,2410,04/09/2020 22:00,39.2,76.4,31.3
2411,2411,04/09/2020 23:00,40.0,77.3,31.2
2412,2412,05/09/2020 00:00,39.8,78.0,31.0
2413,2413,05/09/2020 01:00,38.4,79.3,30.8
2414,2414,05/09/2020 02:00,37.9,79.9,30.7
2415,2415,05/09/2020 03:00,35.9,80.9,30.5
2416,2416,05/09/2020 04:00,34.5,81.6,30.4
2417,2417,05/09/2020 05:00,31.4,82.0,30.2
2418,2418,05/09/2020 06:00,28.2,81.8,30.1
2419,2419,05/09/2020 07:00,26.2,80.8,30.5
2420,2420,05/09/2020 08:00,25.1,75.7,31.7
2421,2421,05/09/2020 09:00,26.3,69.8,33.0
2422,2422,05/09/2020 10:00,24.2,63.3,34.4
2423,2423,05/09/2020 11:00,22.3,58.3,35.5
2424,2424,05/09/2020 12:00,21.3,53.6,36.7
2425,2425,05/09/2020 13:00,22.5,55.4,36.6
2426,2426,05/09/2020 14:00,21.4,52.8,37.2
2427,2427,05/09/2020 15:00,20.8,50.0,38.3
2428,2428,05/09/2020 16:00,22.7,55.4,36.3
2429,2429,05/09/2020 17:00,24.5,60.9,35.1
2430,2430,05/09/2020 18:00,23.3,62.2,34.5
2431,2431,05/09/2020 19:00,24.4,69.1,33.4
2432,2432,05/09/2020 20:00,27.5,69.5,32.9
2433,2433,05/09/2020 21:00,29.9,73.1,32.2
2434,2434,05/09/2020 22:00,27.7,76.7,31.8
2435,2435,05/09/2020 23:00,20.2,77.5,31.6
2436,2436,06/09/2020 00:00,20.9,78.4,31.4
2437,2437,06/09/2020 01:00,23.9,79.0,31.3
2438,2438,06/09/2020 02:00,22.3,80.5,31.1
2439,2439,06/09/2020 03:00,23.6,81.9,30.8
2440,2440,06/09/2020 04:00,23.2,82.7,30.7
2441,2441,06/09/2020 05:00,22.5,84.0,30.6
2442,2442,06/09/2020 06:00,21.6,83.5,30.6
2443,2443,06/09/2020 07:00,20.8,81.8,30.9
2444,2444,06/09/2020 08:00,21.7,77.1,31.6
2445,2445,06/09/2020 09:00,23.7,72.1,33.0
2446,2446,06/09/2020 10:00,26.7,68.1,34.3
2447,2447,06/09/2020 11:00,23.0,61.7,35.8
2448,2448,06/09/2020 12:00,22.4,59.3,36.6
2449,2449,06/09/2020 13:00,22.8,58.5,36.8
2450,2450,06/09/2020 14:00,26.7,56.8,37.1
2451,2451,06/09/2020 15:00,26.6,52.4,38.7
2452,2452,06/09/2020 16:00,26.5,57.0,37.4
2453,2453,06/09/2020 17:00,24.15,61.6,36.2
2454,2454,06/09/2020 18:00,21.8,78.2,30.7
2455,2455,06/09/2020 19:00,13.8,86.1,29.5
2456,2456,06/09/2020 20:00,19.5,89.3,29.9
2457,2457,06/09/2020 21:00,16.2,89.9,26.8
2458,2458,06/09/2020 22:00,17.0,86.5,27.5
2459,2459,06/09/2020 23:00,15.0,82.1,27.6
2460,2460,07/09/2020 00:00,15.1,82.5,27.9
2461,2461,07/09/2020 01:00,15.2,82.0,27.8
2462,2462,07/09/2020 02:00,14.7,76.3,28.3
2463,2463,07/09/2020 03:00,15.1,75.2,29.0
2464,2464,07/09/2020 04:00,15.9,76.4,29.3
2465,2465,07/09/2020 05:00,15.1,78.2,28.6
2466,2466,07/09/2020 06:00,16.3,83.3,27.9
2467,2467,07/09/2020 07:00,20.1,86.0,27.5
2468,2468,07/09/2020 08:00,20.9,88.5,27.3
2469,2469,07/09/2020 09:00,13.2,90.7,25.6
2470,2470,07/09/2020 10:00,13.0,92.0,25.2
2471,2471,07/09/2020 11:00,13.1,92.7,25.3
2472,2472,07/09/2020 12:00,13.7,93.0,26.1
2473,2473,07/09/2020 13:00,16.7,93.2,26.4
2474,2474,07/09/2020 14:00,26.3,93.4,26.5
2475,2475,07/09/2020 15:00,27.7,92.2,27.0
2476,2476,07/09/2020 16:00,26.7,90.3,27.4
2477,2477,07/09/2020 17:00,26.4,88.9,27.6
2478,2478,07/09/2020 18:00,26.0,89.0,27.6
2479,2479,07/09/2020 19:00,26.9,89.5,27.5
2480,2480,07/09/2020 20:00,26.2,88.6,27.6
2481,2481,07/09/2020 21:00,25.9,88.7,27.6
2482,2482,07/09/2020 22:00,25.7,88.1,27.8
2483,2483,07/09/2020 23:00,33.7,87.3,27.9
2484,2484,08/09/2020 00:00,29.9,86.6,27.9
2485,2485,08/09/2020 01:00,31.1,88.3,27.6
2486,2486,08/09/2020 02:00,31.0,88.9,27.7
2487,2487,08/09/2020 03:00,32.1,89.7,27.5
2488,2488,08/09/2020 04:00,30.9,88.9,27.2
2489,2489,08/09/2020 05:00,27.2,88.4,27.3
2490,2490,08/09/2020 06:00,32.4,88.3,27.5
2491,2491,08/09/2020 07:00,47.6,89.8,27.4
2492,2492,08/09/2020 08:00,49.7,87.9,28.0
2493,2493,08/09/2020 09:00,33.8,83.3,28.9
2494,2494,08/09/2020 10:00,37.8,79.2,29.9
2495,2495,08/09/2020 11:00,37.9,76.9,30.4
2496,2496,08/09/2020 12:00,37.4,75.8,31.1
2497,2497,08/09/2020 13:00,35.6,72.4,32.1
2498,2498,08/09/2020 14:00,33.5,74.3,31.4
2499,2499,08/09/2020 15:00,33.8,70.1,32.5
2500,2500,08/09/2020 16:00,34.5,69.3,32.5
2501,2501,08/09/2020 17:00,40.2,73.2,31.8
2502,2502,08/09/2020 18:00,41.3,76.4,31.2
2503,2503,08/09/2020 19:00,34.0,80.5,30.3
2504,2504,08/09/2020 20:00,30.2,79.7,30.1
2505,2505,08/09/2020 21:00,23.8,81.9,29.7
2506,2506,08/09/2020 22:00,18.0,82.2,29.4
2507,2507,08/09/2020 23:00,18.7,83.1,29.2
2508,2508,09/09/2020 00:00,18.8,83.6,29.2
2509,2509,09/09/2020 01:00,26.0,84.5,29.1
2510,2510,09/09/2020 02:00,28.6,85.8,28.7
2511,2511,09/09/2020 03:00,42.5,85.1,28.6
2512,2512,09/09/2020 04:00,50.4,85.6,28.4
2513,2513,09/09/2020 05:00,34.1,85.1,28.2
2514,2514,09/09/2020 06:00,20.2,83.6,28.0
2515,2515,09/09/2020 07:00,18.7,83.6,28.0
2516,2516,09/09/2020 08:00,18.2,81.7,28.4
2517,2517,09/09/2020 09:00,23.1,79.4,29.2
2518,2518,09/09/2020 10:00,34.2,79.7,29.4
2519,2519,09/09/2020 11:00,25.6,77.3,30.2
2520,2520,09/09/2020 12:00,23.2,71.3,32.1
2521,2521,09/09/2020 13:00,22.6,71.6,32.1
2522,2522,09/09/2020 14:00,21.7,70.3,32.8
2523,2523,09/09/2020 15:00,21.2,69.6,33.1
2524,2524,09/09/2020 16:00,20.7,71.6,32.4
2525,2525,09/09/2020 17:00,19.2,74.7,31.9
2526,2526,09/09/2020 18:00,19.1,76.1,31.4
2527,2527,09/09/2020 19:00,17.9,79.6,30.7
2528,2528,09/09/2020 20:00,17.2,81.4,30.1
2529,2529,09/09/2020 21:00,15.8,81.3,29.5
2530,2530,09/09/2020 22:00,15.4,81.2,29.4
2531,2531,09/09/2020 23:00,15.8,82.5,29.3
2532,2532,10/09/2020 00:00,15.2,83.7,29.2
2533,2533,10/09/2020 01:00,15.9,84.9,29.1
2534,2534,10/09/2020 02:00,17.3,85.4,29.1
2535,2535,10/09/2020 03:00,17.7,85.9,28.9
2536,2536,10/09/2020 04:00,20.3,86.5,28.8
2537,2537,10/09/2020 05:00,24.2,87.0,28.6
2538,2538,10/09/2020 06:00,28.6,87.9,28.5
2539,2539,10/09/2020 07:00,32.5,87.4,28.9
2540,2540,10/09/2020 08:00,24.6,84.1,29.9
2541,2541,10/09/2020 09:00,19.9,75.8,32.0
2542,2542,10/09/2020 10:00,18.5,68.0,33.7
2543,2543,10/09/2020 11:00,17.5,63.2,34.7
2544,2544,10/09/2020 12:00,16.7,59.8,35.7
2545,2545,10/09/2020 13:00,16.1,58.1,36.1
2546,2546,10/09/2020 14:00,15.7,56.5,36.5
2547,2547,10/09/2020 15:00,16.7,61.1,35.1
2548,2548,10/09/2020 16:00,20.9,74.3,32.4
2549,2549,10/09/2020 17:00,,,
2550,2550,10/09/2020 18:00,,,
2551,2551,10/09/2020 19:00,,,
2552,2552,10/09/2020 20:00,,,
2553,2553,10/09/2020 21:00,,,
2554,2554,10/09/2020 22:00,22.8,81.6,30.7
2555,2555,10/09/2020 23:00,22.7,82.2,30.5
2556,2556,11/09/2020 00:00,22.0,82.2,30.3
2557,2557,11/09/2020 01:00,15.4,76.3,29.8
2558,2558,11/09/2020 02:00,14.2,75.1,29.2
2559,2559,11/09/2020 03:00,14.5,75.3,29.2
2560,2560,11/09/2020 04:00,14.3,73.6,29.2
2561,2561,11/09/2020 05:00,14.3,75.2,29.1
2562,2562,11/09/2020 06:00,16.2,78.4,29.0
2563,2563,11/09/2020 07:00,19.9,80.3,29.2
2564,2564,11/09/2020 08:00,26.6,79.5,30.1
2565,2565,11/09/2020 09:00,25.6,76.6,31.2
2566,2566,11/09/2020 10:00,23.0,72.6,32.5
2567,2567,11/09/2020 11:00,27.0,72.5,32.7
2568,2568,11/09/2020 12:00,31.9,66.1,34.8
2569,2569,11/09/2020 13:00,23.9,64.5,35.3
2570,2570,11/09/2020 14:00,20.7,63.5,34.9
2571,2571,11/09/2020 15:00,21.4,67.2,33.9
2572,2572,11/09/2020 16:00,20.2,67.1,33.6
2573,2573,11/09/2020 17:00,19.5,68.8,33.4
2574,2574,11/09/2020 18:00,27.2,68.6,33.1
2575,2575,11/09/2020 19:00,19.1,71.0,32.7
2576,2576,11/09/2020 20:00,21.5,75.3,32.1
2577,2577,11/09/2020 21:00,18.4,79.3,31.4
2578,2578,11/09/2020 22:00,19.1,79.3,31.1
2579,2579,11/09/2020 23:00,20.4,80.8,30.7
2580,2580,12/09/2020 00:00,21.4,81.6,30.5
2581,2581,12/09/2020 01:00,21.8,82.7,30.3
2582,2582,12/09/2020 02:00,23.1,83.4,30.2
2583,2583,12/09/2020 03:00,26.2,83.7,30.1
2584,2584,12/09/2020 04:00,22.7,84.0,30.0
2585,2585,12/09/2020 05:00,21.4,84.3,30.0
2586,2586,12/09/2020 06:00,21.6,84.9,29.9
2587,2587,12/09/2020 07:00,29.2,85.4,30.2
2588,2588,12/09/2020 08:00,22.8,83.1,30.9
2589,2589,12/09/2020 09:00,18.7,74.9,32.6
2590,2590,12/09/2020 10:00,18.5,72.5,32.5
2591,2591,12/09/2020 11:00,19.9,73.2,32.7
2592,2592,12/09/2020 12:00,23.9,74.6,32.8
2593,2593,12/09/2020 13:00,21.9,72.3,33.3
2594,2594,12/09/2020 14:00,18.9,64.4,34.9
2595,2595,12/09/2020 15:00,17.7,59.1,36.1
2596,2596,12/09/2020 16:00,17.4,61.4,34.8
2597,2597,12/09/2020 17:00,16.5,64.1,34.6
2598,2598,12/09/2020 18:00,17.1,69.7,33.6
2599,2599,12/09/2020 19:00,18.7,77.0,32.1
2600,2600,12/09/2020 20:00,18.6,75.6,31.7
2601,2601,12/09/2020 21:00,17.5,76.5,31.4
2602,2602,12/09/2020 22:00,18.1,79.1,31.0
2603,2603,12/09/2020 23:00,17.4,80.6,30.8
2604,2604,13/09/2020 00:00,16.9,80.6,31.0
2605,2605,13/09/2020 01:00,20.2,83.1,29.8
2606,2606,13/09/2020 02:00,24.1,85.2,29.2
2607,2607,13/09/2020 03:00,18.75,87.9,28.5
2608,2608,13/09/2020 04:00,13.4,90.1,28.0
2609,2609,13/09/2020 05:00,13.2,91.4,27.2
2610,2610,13/09/2020 06:00,12.9,91.7,27.5
2611,2611,13/09/2020 07:00,17.2,92.5,27.8
2612,2612,13/09/2020 08:00,23.1,92.9,27.6
2613,2613,13/09/2020 09:00,27.8,92.1,27.8
2614,2614,13/09/2020 10:00,21.5,88.3,28.3
2615,2615,13/09/2020 11:00,20.1,80.1,30.9
2616,2616,13/09/2020 12:00,21.4,76.8,32.2
2617,2617,13/09/2020 13:00,22.5,73.4,33.2
2618,2618,13/09/2020 14:00,21.6,67.9,34.3
2619,2619,13/09/2020 15:00,18.5,74.5,31.6
2620,2620,13/09/2020 16:00,17.7,73.5,31.7
2621,2621,13/09/2020 17:00,17.7,73.1,32.6
2622,2622,13/09/2020 18:00,16.2,74.7,31.8
2623,2623,13/09/2020 19:00,19.9,78.1,31.0
2624,2624,13/09/2020 20:00,16.9,78.9,30.6
2625,2625,13/09/2020 21:00,16.6,80.1,30.4
2626,2626,13/09/2020 22:00,17.9,81.9,30.2
2627,2627,13/09/2020 23:00,18.2,83.8,30.1
2628,2628,14/09/2020 00:00,16.8,85.0,29.9
2629,2629,14/09/2020 01:00,15.5,84.6,29.9
2630,2630,14/09/2020 02:00,16.4,85.4,29.6
2631,2631,14/09/2020 03:00,20.7,86.1,29.3
2632,2632,14/09/2020 04:00,21.1,84.6,29.1
2633,2633,14/09/2020 05:00,15.8,82.7,28.7
2634,2634,14/09/2020 06:00,18.0,84.3,28.7
2635,2635,14/09/2020 07:00,21.8,86.2,28.8
2636,2636,14/09/2020 08:00,22.9,82.5,29.8
2637,2637,14/09/2020 09:00,22.1,78.3,30.9
2638,2638,14/09/2020 10:00,16.0,69.5,32.3
2639,2639,14/09/2020 11:00,15.6,60.6,34.3
2640,2640,14/09/2020 12:00,15.5,59.2,34.7
2641,2641,14/09/2020 13:00,15.2,58.8,35.1
2642,2642,14/09/2020 14:00,15.5,55.1,36.6
2643,2643,14/09/2020 15:00,15.3,58.4,34.9
2644,2644,14/09/2020 16:00,15.1,69.3,30.3
2645,2645,14/09/2020 17:00,15.9,69.3,30.0
2646,2646,14/09/2020 18:00,,,
2647,2647,14/09/2020 19:00,,,
2648,2648,14/09/2020 20:00,,,
2649,2649,14/09/2020 21:00,,,
2650,2650,14/09/2020 22:00,,,
2651,2651,14/09/2020 23:00,,,
2652,2652,15/09/2020 00:00,,,
2653,2653,15/09/2020 01:00,,,
2654,2654,15/09/2020 02:00,,,
2655,2655,15/09/2020 03:00,,,
2656,2656,15/09/2020 04:00,,,
2657,2657,15/09/2020 05:00,,,
2658,2658,15/09/2020 06:00,,,
2659,2659,15/09/2020 07:00,,,
2660,2660,15/09/2020 08:00,,,
2661,2661,15/09/2020 09:00,,,
2662,2662,15/09/2020 10:00,11.4,73.0,31.1
2663,2663,15/09/2020 11:00,15.5,65.6,33.9
2664,2664,15/09/2020 12:00,15.8,61.8,34.8
2665,2665,15/09/2020 13:00,15.8,57.9,35.9
2666,2666,15/09/2020 14:00,16.5,55.8,36.9
2667,2667,15/09/2020 15:00,17.3,56.4,37.0
2668,2668,15/09/2020 16:00,18.9,64.7,34.5
2669,2669,15/09/2020 17:00,22.0,62.5,34.3
2670,2670,15/09/2020 18:00,23.5,70.0,33.1
2671,2671,15/09/2020 19:00,18.4,75.5,31.8
2672,2672,15/09/2020 20:00,17.7,75.4,31.4
2673,2673,15/09/2020 21:00,18.3,76.9,30.9
2674,2674,15/09/2020 22:00,17.6,77.9,30.8
2675,2675,15/09/2020 23:00,18.6,78.8,30.6
2676,2676,16/09/2020 00:00,19.4,79.3,30.5
2677,2677,16/09/2020 01:00,19.6,80.1,30.4
2678,2678,16/09/2020 02:00,20.9,80.9,30.2
2679,2679,16/09/2020 03:00,21.2,82.0,30.1
2680,2680,16/09/2020 04:00,19.5,82.7,29.9
2681,2681,16/09/2020 05:00,19.4,83.6,29.8
2682,2682,16/09/2020 06:00,18.2,84.0,29.7
2683,2683,16/09/2020 07:00,18.6,82.7,30.4
2684,2684,16/09/2020 08:00,18.4,78.5,31.6
2685,2685,16/09/2020 09:00,17.9,72.5,32.8
2686,2686,16/09/2020 10:00,18.0,68.3,33.4
2687,2687,16/09/2020 11:00,18.1,64.1,34.9
2688,2688,16/09/2020 12:00,17.4,59.2,35.9
2689,2689,16/09/2020 13:00,17.2,57.2,36.4
2690,2690,16/09/2020 14:00,17.7,55.2,37.2
2691,2691,16/09/2020 15:00,18.5,58.8,35.7
2692,2692,16/09/2020 16:00,21.9,67.0,34.1
2693,2693,16/09/2020 17:00,19.4,71.7,32.5
2694,2694,16/09/2020 18:00,23.3,75.5,31.5
2695,2695,16/09/2020 19:00,19.1,70.0,30.0
2696,2696,16/09/2020 20:00,18.2,70.9,29.9
2697,2697,16/09/2020 21:00,18.2,72.2,30.3
2698,2698,16/09/2020 22:00,20.5,74.2,30.3
2699,2699,16/09/2020 23:00,25.8,77.1,30.4
2700,2700,17/09/2020 00:00,25.6,78.5,30.4
2701,2701,17/09/2020 01:00,25.7,79.3,30.3
2702,2702,17/09/2020 02:00,28.3,80.3,30.1
2703,2703,17/09/2020 03:00,29.6,81.5,29.9
2704,2704,17/09/2020 04:00,36.5,83.7,29.6
2705,2705,17/09/2020 05:00,39.4,85.5,29.4
2706,2706,17/09/2020 06:00,29.2,86.6,29.4
2707,2707,17/09/2020 07:00,23.7,84.7,29.9
2708,2708,17/09/2020 08:00,20.0,81.4,30.8
2709,2709,17/09/2020 09:00,18.6,78.2,31.6
2710,2710,17/09/2020 10:00,18.8,73.8,32.4
2711,2711,17/09/2020 11:00,18.3,67.9,33.6
2712,2712,17/09/2020 12:00,17.9,63.9,34.5
2713,2713,17/09/2020 13:00,15.9,56.2,35.9
2714,2714,17/09/2020 14:00,14.9,50.7,36.8
2715,2715,17/09/2020 15:00,15.7,48.9,37.9
2716,2716,17/09/2020 16:00,16.8,53.1,36.0
2717,2717,17/09/2020 17:00,18.0,54.0,35.3
2718,2718,17/09/2020 18:00,21.3,55.8,34.8
2719,2719,17/09/2020 19:00,31.3,60.0,34.0
2720,2720,17/09/2020 20:00,32.4,67.1,33.2
2721,2721,17/09/2020 21:00,33.5,76.5,30.4
2722,2722,17/09/2020 22:00,28.7,91.0,27.2
2723,2723,17/09/2020 23:00,23.9,85.2,28.4
2724,2724,18/09/2020 00:00,19.8,84.2,28.6
2725,2725,18/09/2020 01:00,21.5,81.7,29.1
2726,2726,18/09/2020 02:00,20.4,77.6,29.3
2727,2727,18/09/2020 03:00,15.4,73.4,29.0
2728,2728,18/09/2020 04:00,14.8,72.9,28.8
2729,2729,18/09/2020 05:00,14.7,71.7,28.5
2730,2730,18/09/2020 06:00,16.1,73.3,27.9
2731,2731,18/09/2020 07:00,17.2,71.7,27.9
2732,2732,18/09/2020 08:00,15.7,68.8,28.4
2733,2733,18/09/2020 09:00,16.7,65.0,29.8
2734,2734,18/09/2020 10:00,15.7,64.1,29.8
2735,2735,18/09/2020 11:00,15.4,62.8,30.1
2736,2736,18/09/2020 12:00,15.3,61.5,30.4
2737,2737,18/09/2020 13:00,15.4,64.1,29.9
2738,2738,18/09/2020 14:00,15.9,82.5,26.5
2739,2739,18/09/2020 15:00,15.9,79.9,27.2
2740,2740,18/09/2020 16:00,15.9,78.6,26.9
2741,2741,18/09/2020 17:00,17.0,76.7,27.2
2742,2742,18/09/2020 18:00,16.8,74.7,27.2
2743,2743,18/09/2020 19:00,17.1,73.7,27.2
2744,2744,18/09/2020 20:00,16.6,72.8,27.2
2745,2745,18/09/2020 21:00,16.5,73.8,26.8
2746,2746,18/09/2020 22:00,16.4,72.0,27.0
2747,2747,18/09/2020 23:00,15.4,71.6,26.9
2748,2748,19/09/2020 00:00,14.4,71.0,26.8
2749,2749,19/09/2020 01:00,14.2,72.1,26.5
2750,2750,19/09/2020 02:00,18.5,77.2,25.7
2751,2751,19/09/2020 03:00,20.5,79.8,25.2
2752,2752,19/09/2020 04:00,23.1,77.9,25.4
2753,2753,19/09/2020 05:00,24.0,78.8,25.3
2754,2754,19/09/2020 06:00,17.1,79.8,25.1
2755,2755,19/09/2020 07:00,16.9,79.7,25.3
2756,2756,19/09/2020 08:00,16.6,81.6,25.3
2757,2757,19/09/2020 09:00,18.2,87.8,24.6
2758,2758,19/09/2020 10:00,17.5,87.8,25.1
2759,2759,19/09/2020 11:00,17.1,86.9,25.7
2760,2760,19/09/2020 12:00,16.7,88.5,25.1
2761,2761,19/09/2020 13:00,16.5,92.2,24.3
2762,2762,19/09/2020 14:00,16.6,93.6,24.2
2763,2763,19/09/2020 15:00,17.9,92.6,24.8
2764,2764,19/09/2020 16:00,16.7,90.4,25.3
2765,2765,19/09/2020 17:00,18.3,90.1,25.5
2766,2766,19/09/2020 18:00,21.1,91.1,25.5
2767,2767,19/09/2020 19:00,22.7,90.6,25.7
2768,2768,19/09/2020 20:00,20.7,88.8,25.7
2769,2769,19/09/2020 21:00,30.1,91.0,25.5
2770,2770,19/09/2020 22:00,27.2,93.1,24.9
2771,2771,19/09/2020 23:00,23.1,92.6,24.9
2772,2772,20/09/2020 00:00,20.3,92.4,24.9
2773,2773,20/09/2020 01:00,19.9,92.5,24.8
2774,2774,20/09/2020 02:00,21.0,92.7,24.8
2775,2775,20/09/2020 03:00,20.9,92.5,24.8
2776,2776,20/09/2020 04:00,20.9,92.2,24.8
2777,2777,20/09/2020 05:00,21.6,92.1,24.9
2778,2778,20/09/2020 06:00,25.6,92.9,24.8
2779,2779,20/09/2020 07:00,27.6,93.2,24.9
2780,2780,20/09/2020 08:00,27.7,92.9,25.1
2781,2781,20/09/2020 09:00,27.8,91.9,25.6
2782,2782,20/09/2020 10:00,28.4,90.2,26.1
2783,2783,20/09/2020 11:00,27.9,89.4,26.3
2784,2784,20/09/2020 12:00,22.2,89.4,26.4
2785,2785,20/09/2020 13:00,25.5,79.4,27.7
2786,2786,20/09/2020 14:00,31.8,79.9,27.7
2787,2787,20/09/2020 15:00,40.6,79.6,28.2
2788,2788,20/09/2020 16:00,43.6,78.1,28.6
2789,2789,20/09/2020 17:00,45.3,79.6,28.2
2790,2790,20/09/2020 18:00,50.1,78.5,28.1
2791,2791,20/09/2020 19:00,57.2,79.7,27.9
2792,2792,20/09/2020 20:00,53.2,80.2,27.9
2793,2793,20/09/2020 21:00,55.7,80.8,27.7
2794,2794,20/09/2020 22:00,59.9,81.4,27.6
2795,2795,20/09/2020 23:00,67.3,82.3,27.5
2796,2796,21/09/2020 00:00,70.4,82.7,27.5
2797,2797,21/09/2020 01:00,64.9,83.0,27.5
2798,2798,21/09/2020 02:00,64.3,83.2,27.5
2799,2799,21/09/2020 03:00,66.9,83.6,27.5
2800,2800,21/09/2020 04:00,67.9,84.0,27.4
2801,2801,21/09/2020 05:00,67.7,84.4,27.4
2802,2802,21/09/2020 06:00,66.2,84.8,27.2
2803,2803,21/09/2020 07:00,64.3,84.2,27.6
2804,2804,21/09/2020 08:00,66.4,82.2,28.1
2805,2805,21/09/2020 09:00,49.4,79.2,28.7
2806,2806,21/09/2020 10:00,42.9,76.9,29.6
2807,2807,21/09/2020 11:00,29.5,71.0,30.7
2808,2808,21/09/2020 12:00,25.0,67.1,31.8
2809,2809,21/09/2020 13:00,23.5,66.2,32.2
2810,2810,21/09/2020 14:00,22.3,65.3,32.4
2811,2811,21/09/2020 15:00,22.6,62.1,33.6
2812,2812,21/09/2020 16:00,22.8,60.6,34.1
2813,2813,21/09/2020 17:00,26.6,65.1,33.1
2814,2814,21/09/2020 18:00,24.7,69.3,31.7
2815,2815,21/09/2020 19:00,16.4,76.2,30.4
2816,2816,21/09/2020 20:00,19.1,79.3,29.9
2817,2817,21/09/2020 21:00,19.6,81.6,29.5
2818,2818,21/09/2020 22:00,19.5,82.9,29.2
2819,2819,21/09/2020 23:00,21.8,83.8,29.1
2820,2820,22/09/2020 00:00,20.3,84.7,29.0
2821,2821,22/09/2020 01:00,18.3,84.0,29.0
2822,2822,22/09/2020 02:00,18.2,84.7,28.9
2823,2823,22/09/2020 03:00,19.5,86.6,28.6
2824,2824,22/09/2020 04:00,18.4,86.2,28.7
2825,2825,22/09/2020 05:00,15.1,87.7,28.1
2826,2826,22/09/2020 06:00,12.9,90.2,27.7
2827,2827,22/09/2020 07:00,13.0,91.4,28.0
2828,2828,22/09/2020 08:00,13.7,92.0,28.3
2829,2829,22/09/2020 09:00,17.4,92.1,28.2
2830,2830,22/09/2020 10:00,16.8,88.4,29.4
2831,2831,22/09/2020 11:00,15.6,82.4,30.8
2832,2832,22/09/2020 12:00,15.2,79.5,31.6
2833,2833,22/09/2020 13:00,14.8,76.9,32.2
2834,2834,22/09/2020 14:00,17.2,72.3,32.9
2835,2835,22/09/2020 15:00,19.2,71.5,33.0
2836,2836,22/09/2020 16:00,16.6,79.5,31.5
2837,2837,22/09/2020 17:00,15.5,92.0,27.3
2838,2838,22/09/2020 18:00,13.1,92.0,27.0
2839,2839,22/09/2020 19:00,13.0,92.6,26.2
2840,2840,22/09/2020 20:00,12.9,92.6,26.3
2841,2841,22/09/2020 21:00,13.0,92.6,27.1
2842,2842,22/09/2020 22:00,15.5,93.7,27.1
2843,2843,22/09/2020 23:00,16.5,94.2,26.9
2844,2844,23/09/2020 00:00,18.7,93.9,26.7
2845,2845,23/09/2020 01:00,17.3,93.3,26.8
2846,2846,23/09/2020 02:00,17.2,93.0,26.8
2847,2847,23/09/2020 03:00,15.3,92.6,26.8
2848,2848,23/09/2020 04:00,19.1,92.5,26.7
2849,2849,23/09/2020 05:00,24.5,92.8,26.6
2850,2850,23/09/2020 06:00,21.7,92.0,26.7
2851,2851,23/09/2020 07:00,18.8,91.0,27.1
2852,2852,23/09/2020 08:00,19.2,87.8,27.9
2853,2853,23/09/2020 09:00,18.5,85.5,28.5
2854,2854,23/09/2020 10:00,18.6,82.3,29.7
2855,2855,23/09/2020 11:00,20.6,78.8,31.0
2856,2856,23/09/2020 12:00,21.9,75.3,31.8
2857,2857,23/09/2020 13:00,20.5,71.7,32.6
2858,2858,23/09/2020 14:00,16.9,68.4,33.1
2859,2859,23/09/2020 15:00,17.7,70.3,32.7
2860,2860,23/09/2020 16:00,20.8,75.5,32.0
2861,2861,23/09/2020 17:00,20.3,84.6,29.3
2862,2862,23/09/2020 18:00,18.4,92.0,27.0
2863,2863,23/09/2020 19:00,17.4,89.6,27.7
2864,2864,23/09/2020 20:00,22.5,90.6,28.1
2865,2865,23/09/2020 21:00,18.9,89.8,28.2
2866,2866,23/09/2020 22:00,14.8,91.4,25.9
2867,2867,23/09/2020 23:00,14.2,94.4,24.8
2868,2868,24/09/2020 00:00,14.7,93.2,24.7
2869,2869,24/09/2020 01:00,14.3,92.8,24.4
2870,2870,24/09/2020 02:00,13.8,93.3,24.1
2871,2871,24/09/2020 03:00,13.8,92.9,23.9
2872,2872,24/09/2020 04:00,13.5,93.7,23.7
2873,2873,24/09/2020 05:00,13.4,93.7,23.8
2874,2874,24/09/2020 06:00,13.3,92.0,24.0
2875,2875,24/09/2020 07:00,14.0,90.3,24.3
2876,2876,24/09/2020 08:00,14.4,87.9,25.0
2877,2877,24/09/2020 09:00,14.5,83.7,26.1
2878,2878,24/09/2020 10:00,14.2,77.9,27.5
2879,2879,24/09/2020 11:00,16.7,79.9,27.3
2880,2880,24/09/2020 12:00,21.8,80.5,27.7
2881,2881,24/09/2020 13:00,20.4,80.5,27.5
