,Unnamed: 0,timestamp,PM2.5,humidity,temperature
1996,1996,18/08/2020 16:00,19.28,78.74,29.32
1997,1997,18/08/2020 17:00,19.83,81.93,28.37
1998,1998,18/08/2020 18:00,19.42,95.74,24.74
1999,1999,18/08/2020 19:00,19.83,95.77,24.73
2000,2000,18/08/2020 20:00,22.31,95.63,25.12
2001,2001,18/08/2020 21:00,22.74,95.43,25.37
2002,2002,18/08/2020 22:00,26.11,95.46,25.5
2003,2003,18/08/2020 23:00,27.13,95.11,25.85
2004,2004,19/08/2020 00:00,26.1,95.13,25.72
2005,2005,19/08/2020 01:00,25.84,95.79,25.38
2006,2006,19/08/2020 02:00,23.99,95.93,25.26
2007,2007,19/08/2020 03:00,24.48,95.87,25.35
2008,2008,19/08/2020 04:00,25.86,96.0,25.33
2009,2009,19/08/2020 05:00,23.89,95.69,25.23
2010,2010,19/08/2020 06:00,22.34,95.51,25.17
2011,2011,19/08/2020 07:00,23.98,94.45,25.77
2012,2012,19/08/2020 08:00,27.87,92.44,26.51
2013,2013,19/08/2020 09:00,33.6,91.45,27.0
2014,2014,19/08/2020 10:00,34.73,87.39,28.45
2015,2015,19/08/2020 11:00,32.79,86.46,28.78
2016,2016,19/08/2020 12:00,34.47,86.36,29.14
2017,2017,19/08/2020 13:00,36.66,89.98,27.82
2018,2018,19/08/2020 14:00,38.28,91.63,27.53
2019,2019,19/08/2020 15:00,34.19,88.63,28.54
2020,2020,19/08/2020 16:00,29.43,81.43,30.7
2021,2021,19/08/2020 17:00,24.17,73.83,32.01
2022,2022,19/08/2020 18:00,31.46,86.41,28.94
2023,2023,19/08/2020 19:00,38.77,89.33,28.07
2024,2024,19/08/2020 20:00,41.68,89.83,27.79
2025,2025,19/08/2020 21:00,34.86,89.73,27.28
2026,2026,19/08/2020 22:00,37.29,90.75,27.01
2027,2027,19/08/2020 23:00,45.03,91.6,26.87
2028,2028,20/08/2020 00:00,41.7,91.32,26.88
2029,2029,20/08/2020 01:00,39.43,91.51,26.84
2030,2030,20/08/2020 02:00,42.1,91.92,26.73
2031,2031,20/08/2020 03:00,42.73,92.38,26.8
2032,2032,20/08/2020 04:00,41.51,91.85,26.76
2033,2033,20/08/2020 05:00,37.4,91.18,26.63
2034,2034,20/08/2020 06:00,39.87,91.78,26.54
2035,2035,20/08/2020 07:00,41.03,91.18,26.84
2036,2036,20/08/2020 08:00,38.73,87.48,28.05
2037,2037,20/08/2020 09:00,41.88,83.68,28.91
2038,2038,20/08/2020 10:00,45.27,79.92,29.93
2039,2039,20/08/2020 11:00,45.5,76.78,30.55
2040,2040,20/08/2020 12:00,42.8,73.88,31.36
2041,2041,20/08/2020 13:00,40.27,66.98,33.26
2042,2042,20/08/2020 14:00,34.62,59.08,35.08
2043,2043,20/08/2020 15:00,34.78,58.35,35.54
2044,2044,20/08/2020 16:00,28.63,56.45,35.45
2045,2045,20/08/2020 17:00,28.74,64.27,33.71
2046,2046,20/08/2020 18:00,27.31,72.33,31.41
2047,2047,20/08/2020 19:00,21.86,75.77,29.91
2048,2048,20/08/2020 20:00,22.36,79.61,28.98
2049,2049,20/08/2020 21:00,22.64,82.73,28.48
2050,2050,20/08/2020 22:00,22.87,85.04,28.13
2051,2051,20/08/2020 23:00,22.36,86.21,27.98
2052,2052,21/08/2020 00:00,22.92,86.89,27.93
2053,2053,21/08/2020 01:00,20.72,86.33,27.99
2054,2054,21/08/2020 02:00,21.11,85.17,27.84
2055,2055,21/08/2020 03:00,27.18,90.02,27.08
2056,2056,21/08/2020 04:00,25.52,94.63,25.86
2057,2057,21/08/2020 05:00,20.47,95.83,24.89
2058,2058,21/08/2020 06:00,21.08,96.03,25.19
2059,2059,21/08/2020 07:00,23.59,95.61,25.52
2060,2060,21/08/2020 08:00,29.54,94.32,26.29
2061,2061,21/08/2020 09:00,28.3,90.75,27.42
2062,2062,21/08/2020 10:00,25.09,85.71,28.46
2063,2063,21/08/2020 11:00,26.7,83.72,29.12
2064,2064,21/08/2020 12:00,25.27,75.06,31.16
2065,2065,21/08/2020 13:00,22.91,64.18,33.62
2066,2066,21/08/2020 14:00,20.74,58.24,34.38
2067,2067,21/08/2020 15:00,20.74,56.88,34.63
2068,2068,21/08/2020 16:00,19.66,55.47,34.13
2069,2069,21/08/2020 17:00,21.33,57.03,34.96
2070,2070,21/08/2020 18:00,22.48,67.18,31.63
2071,2071,21/08/2020 19:00,23.46,71.76,30.49
2072,2072,21/08/2020 20:00,22.93,76.58,28.95
2073,2073,21/08/2020 21:00,24.5,84.82,27.28
2074,2074,21/08/2020 22:00,25.6,91.48,26.21
2075,2075,21/08/2020 23:00,24.89,91.73,26.33
2076,2076,22/08/2020 00:00,25.45,91.35,26.64
2077,2077,22/08/2020 01:00,26.09,90.93,26.54
2078,2078,22/08/2020 02:00,27.68,91.82,26.5
2079,2079,22/08/2020 03:00,28.19,91.84,26.47
2080,2080,22/08/2020 04:00,30.34,92.49,26.4
2081,2081,22/08/2020 05:00,30.56,92.37,26.48
2082,2082,22/08/2020 06:00,37.89,92.58,26.57
2083,2083,22/08/2020 07:00,35.03,91.43,27.08
2084,2084,22/08/2020 08:00,27.82,93.39,26.76
2085,2085,22/08/2020 09:00,21.31,90.76,27.2
2086,2086,22/08/2020 10:00,23.35,81.7,29.99
2087,2087,22/08/2020 11:00,22.87,67.4,32.53
2088,2088,22/08/2020 12:00,22.31,60.86,34.2
2089,2089,22/08/2020 13:00,22.18,59.78,34.29
2090,2090,22/08/2020 14:00,21.83,56.61,35.8
2091,2091,22/08/2020 15:00,21.83,53.03,36.91
2092,2092,22/08/2020 16:00,22.02,52.18,37.14
2093,2093,22/08/2020 17:00,23.43,54.16,36.77
2094,2094,22/08/2020 18:00,25.48,60.72,34.98
2095,2095,22/08/2020 19:00,30.94,90.93,27.12
2096,2096,22/08/2020 20:00,29.59,94.12,26.71
2097,2097,22/08/2020 21:00,31.29,91.83,27.28
2098,2098,22/08/2020 22:00,30.89,91.63,27.58
2099,2099,22/08/2020 23:00,32.2,90.52,27.88
2100,2100,23/08/2020 00:00,34.9,90.84,27.87
2101,2101,23/08/2020 01:00,33.35,90.87,27.76
2102,2102,23/08/2020 02:00,27.58,90.72,27.55
2103,2103,23/08/2020 03:00,27.6,91.81,27.31
2104,2104,23/08/2020 04:00,32.63,92.52,27.25
2105,2105,23/08/2020 05:00,32.18,92.38,27.15
2106,2106,23/08/2020 06:00,34.08,92.32,27.15
2107,2107,23/08/2020 07:00,33.54,89.86,27.85
2108,2108,23/08/2020 08:00,48.74,88.46,28.58
2109,2109,23/08/2020 09:00,29.93,75.53,31.38
2110,2110,23/08/2020 10:00,21.81,65.59,33.04
2111,2111,23/08/2020 11:00,20.71,58.71,34.78
2112,2112,23/08/2020 12:00,20.14,56.23,35.48
2113,2113,23/08/2020 13:00,19.64,54.63,36.42
2114,2114,23/08/2020 14:00,19.82,50.07,37.78
2115,2115,23/08/2020 15:00,20.13,47.75,38.2
2116,2116,23/08/2020 16:00,19.88,46.73,38.93
2117,2117,23/08/2020 17:00,20.24,46.53,39.1
2118,2118,23/08/2020 18:00,21.51,56.23,35.71
2119,2119,23/08/2020 19:00,24.07,67.53,32.63
2120,2120,23/08/2020 20:00,23.67,75.98,31.12
2121,2121,23/08/2020 21:00,25.17,79.16,30.43
2122,2122,23/08/2020 22:00,25.93,80.5,30.16
2123,2123,23/08/2020 23:00,25.9,82.83,29.73
2124,2124,24/08/2020 00:00,25.92,83.58,29.5
2125,2125,24/08/2020 01:00,25.07,83.89,29.37
2126,2126,24/08/2020 02:00,26.07,84.19,29.28
2127,2127,24/08/2020 03:00,26.21,84.81,29.0
2128,2128,24/08/2020 04:00,28.65,86.71,28.68
2129,2129,24/08/2020 05:00,29.16,87.67,28.53
2130,2130,24/08/2020 06:00,30.73,87.95,28.46
2131,2131,24/08/2020 07:00,32.35,85.55,29.2
2132,2132,24/08/2020 08:00,29.7,78.98,30.88
2133,2133,24/08/2020 09:00,27.05,73.09,32.19
2134,2134,24/08/2020 10:00,26.22,65.63,33.95
2135,2135,24/08/2020 11:00,24.68,63.68,34.68
2136,2136,24/08/2020 12:00,20.41,48.78,38.31
2137,2137,24/08/2020 13:00,20.6,50.49,38.07
2138,2138,24/08/2020 14:00,20.57,50.88,37.9
2139,2139,24/08/2020 15:00,20.11,46.94,39.63
2140,2140,24/08/2020 16:00,20.06,42.1,41.97
2141,2141,24/08/2020 17:00,20.85,42.68,41.74
2142,2142,24/08/2020 18:00,25.48,51.46,38.21
2143,2143,24/08/2020 19:00,26.03,83.08,29.98
2144,2144,24/08/2020 20:00,18.7,93.29,25.93
2145,2145,24/08/2020 21:00,18.38,93.62,24.84
2146,2146,24/08/2020 22:00,18.26,93.2,25.34
2147,2147,24/08/2020 23:00,18.54,92.37,25.67
2148,2148,25/08/2020 00:00,19.25,92.04,25.83
2149,2149,25/08/2020 01:00,19.41,91.71,25.94
2150,2150,25/08/2020 02:00,19.27,91.48,26.04
2151,2151,25/08/2020 03:00,19.7,90.55,26.4
2152,2152,25/08/2020 04:00,19.69,90.4,26.53
2153,2153,25/08/2020 05:00,20.52,90.9,26.53
2154,2154,25/08/2020 06:00,37.63,90.78,26.51
2155,2155,25/08/2020 07:00,37.7,89.22,26.97
2156,2156,25/08/2020 08:00,28.18,85.05,28.06
2157,2157,25/08/2020 09:00,26.23,77.55,30.03
2158,2158,25/08/2020 10:00,26.73,69.35,32.22
2159,2159,25/08/2020 11:00,25.18,64.66,33.83
2160,2160,25/08/2020 12:00,26.1,58.58,35.68
2161,2161,25/08/2020 13:00,23.37,56.3,36.32
2162,2162,25/08/2020 14:00,21.36,50.6,38.08
2163,2163,25/08/2020 15:00,20.41,45.31,39.73
2164,2164,25/08/2020 16:00,21.47,48.12,39.26
2165,2165,25/08/2020 17:00,22.03,52.33,37.8
2166,2166,25/08/2020 18:00,21.19,67.17,30.65
2167,2167,25/08/2020 19:00,23.53,75.44,29.16
2168,2168,25/08/2020 20:00,24.69,77.41,29.13
2169,2169,25/08/2020 21:00,19.68,76.11,29.66
2170,2170,25/08/2020 22:00,19.42,77.16,29.43
2171,2171,25/08/2020 23:00,19.58,77.02,29.3
2172,2172,26/08/2020 00:00,20.1,76.98,29.47
2173,2173,26/08/2020 01:00,21.12,77.8,29.43
2174,2174,26/08/2020 02:00,26.58,78.72,29.32
2175,2175,26/08/2020 03:00,28.55,78.97,28.99
2176,2176,26/08/2020 04:00,26.58,82.06,28.73
2177,2177,26/08/2020 05:00,29.82,85.37,28.51
2178,2178,26/08/2020 06:00,27.47,85.57,28.21
2179,2179,26/08/2020 07:00,28.32,85.63,28.51
2180,2180,26/08/2020 08:00,28.26,79.22,30.21
2181,2181,26/08/2020 09:00,23.56,69.33,32.48
2182,2182,26/08/2020 10:00,23.06,63.64,33.86
2183,2183,26/08/2020 11:00,22.93,57.49,35.34
2184,2184,26/08/2020 12:00,20.1,54.58,36.26
2185,2185,26/08/2020 13:00,20.41,51.41,38.01
2186,2186,26/08/2020 14:00,20.42,46.88,39.94
2187,2187,26/08/2020 15:00,19.99,41.08,41.37
2188,2188,26/08/2020 16:00,20.02,37.53,41.78
2189,2189,26/08/2020 17:00,20.3,37.67,42.17
2190,2190,26/08/2020 18:00,22.05,45.39,38.99
2191,2191,26/08/2020 19:00,31.13,57.88,35.15
2192,2192,26/08/2020 20:00,31.03,63.03,33.69
2193,2193,26/08/2020 21:00,28.09,66.75,33.1
2194,2194,26/08/2020 22:00,27.78,70.16,32.57
2195,2195,26/08/2020 23:00,40.01,76.9,32.09
2196,2196,27/08/2020 00:00,33.87,81.44,30.96
2197,2197,27/08/2020 01:00,28.43,81.9,30.27
2198,2198,27/08/2020 02:00,25.93,80.68,30.06
2199,2199,27/08/2020 03:00,24.85,81.18,29.98
2200,2200,27/08/2020 04:00,24.9,80.83,29.78
2201,2201,27/08/2020 05:00,32.33,83.65,29.52
2202,2202,27/08/2020 06:00,59.98,86.45,29.21
2203,2203,27/08/2020 07:00,59.62,84.5,29.52
2204,2204,27/08/2020 08:00,46.66,80.03,30.36
2205,2205,27/08/2020 09:00,49.0,74.74,31.8
2206,2206,27/08/2020 10:00,47.75,66.03,34.38
2207,2207,27/08/2020 11:00,40.38,60.67,36.02
2208,2208,27/08/2020 12:00,34.83,55.01,37.77
2209,2209,27/08/2020 13:00,31.95,51.74,38.61
2210,2210,27/08/2020 14:00,32.88,57.11,36.93
2211,2211,27/08/2020 15:00,26.8,46.46,39.77
2212,2212,27/08/2020 16:00,23.94,42.33,40.93
2213,2213,27/08/2020 17:00,23.28,42.17,40.94
2214,2214,27/08/2020 18:00,28.8,52.43,37.8
2215,2215,27/08/2020 19:00,27.74,65.43,34.35
2216,2216,27/08/2020 20:00,23.34,65.45,33.18
2217,2217,27/08/2020 21:00,24.53,69.04,32.38
2218,2218,27/08/2020 22:00,27.69,73.47,31.61
2219,2219,27/08/2020 23:00,29.03,76.72,31.18
2220,2220,28/08/2020 00:00,30.28,80.61,30.91
2221,2221,28/08/2020 01:00,30.08,81.51,30.63
2222,2222,28/08/2020 02:00,30.56,81.59,30.67
2223,2223,28/08/2020 03:00,33.08,82.33,30.44
2224,2224,28/08/2020 04:00,35.05,84.39,29.99
2225,2225,28/08/2020 05:00,31.61,85.28,29.86
2226,2226,28/08/2020 06:00,29.78,86.11,29.79
2227,2227,28/08/2020 07:00,27.18,83.73,30.46
2228,2228,28/08/2020 08:00,26.21,79.48,31.75
2229,2229,28/08/2020 09:00,25.44,73.84,32.98
2230,2230,28/08/2020 10:00,27.24,71.31,33.54
2231,2231,28/08/2020 11:00,28.74,63.07,36.28
2232,2232,28/08/2020 12:00,28.92,56.2,38.23
2233,2233,28/08/2020 13:00,26.43,57.68,37.42
2234,2234,28/08/2020 14:00,25.28,54.78,38.63
2235,2235,28/08/2020 15:00,23.65,55.55,38.23
2236,2236,28/08/2020 16:00,23.31,72.85,32.03
2237,2237,28/08/2020 17:00,24.42,70.72,30.91
2238,2238,28/08/2020 18:00,23.44,61.23,33.16
2239,2239,28/08/2020 19:00,26.33,72.53,31.08
2240,2240,28/08/2020 20:00,31.08,80.95,30.99
2241,2241,28/08/2020 21:00,31.83,83.28,30.83
2242,2242,28/08/2020 22:00,28.48,83.4,30.63
2243,2243,28/08/2020 23:00,26.4,84.43,30.16
2244,2244,29/08/2020 00:00,27.71,85.82,29.95
2245,2245,29/08/2020 01:00,28.78,86.82,29.85
2246,2246,29/08/2020 02:00,31.38,87.75,29.68
2247,2247,29/08/2020 03:00,30.33,87.8,29.62
2248,2248,29/08/2020 04:00,25.17,88.18,29.54
2249,2249,29/08/2020 05:00,25.03,88.4,29.51
2250,2250,29/08/2020 06:00,27.03,88.68,29.41
2251,2251,29/08/2020 07:00,34.5,86.59,30.08
2252,2252,29/08/2020 08:00,30.05,80.77,31.43
2253,2253,29/08/2020 09:00,28.4,69.87,33.58
2254,2254,29/08/2020 10:00,26.83,63.44,35.1
2255,2255,29/08/2020 11:00,25.29,59.37,36.11
2256,2256,29/08/2020 12:00,22.25,53.61,37.55
2257,2257,29/08/2020 13:00,22.28,51.96,38.25
2258,2258,29/08/2020 14:00,22.24,50.98,38.49
2259,2259,29/08/2020 15:00,22.33,46.62,39.81
2260,2260,29/08/2020 16:00,22.14,47.02,39.54
2261,2261,29/08/2020 17:00,21.83,48.05,38.64
2262,2262,29/08/2020 18:00,22.03,53.62,35.93
2263,2263,29/08/2020 19:00,24.57,66.75,32.74
2264,2264,29/08/2020 20:00,23.73,72.26,31.64
2265,2265,29/08/2020 21:00,24.83,73.19,31.04
2266,2266,29/08/2020 22:00,29.53,74.19,30.63
2267,2267,29/08/2020 23:00,29.69,75.68,30.18
2268,2268,30/08/2020 00:00,29.13,77.31,29.88
2269,2269,30/08/2020 01:00,28.18,78.71,29.76
2270,2270,30/08/2020 02:00,27.07,81.12,29.48
2271,2271,30/08/2020 03:00,25.11,81.23,29.35
2272,2272,30/08/2020 04:00,25.3,82.52,29.15
2273,2273,30/08/2020 05:00,31.51,84.58,29.01
2274,2274,30/08/2020 06:00,33.6,85.35,28.9
2275,2275,30/08/2020 07:00,31.94,82.55,29.68
2276,2276,30/08/2020 08:00,31.23,75.7,31.77
2277,2277,30/08/2020 09:00,24.51,70.14,32.63
2278,2278,30/08/2020 10:00,30.4,70.38,32.81
2279,2279,30/08/2020 11:00,27.62,60.69,35.35
2280,2280,30/08/2020 12:00,28.87,60.43,35.29
2281,2281,30/08/2020 13:00,34.58,60.73,35.56
2282,2282,30/08/2020 14:00,33.23,65.61,34.48
2283,2283,30/08/2020 15:00,30.23,64.73,32.31
2284,2284,30/08/2020 16:00,25.73,49.93,37.28
2285,2285,30/08/2020 17:00,30.33,51.96,37.87
2286,2286,30/08/2020 18:00,31.77,59.36,35.4
2287,2287,30/08/2020 19:00,34.85,69.47,32.68
2288,2288,30/08/2020 20:00,34.0,73.81,32.11
2289,2289,30/08/2020 21:00,26.18,76.73,31.38
2290,2290,30/08/2020 22:00,27.55,79.31,30.76
2291,2291,30/08/2020 23:00,24.21,80.3,30.48
2292,2292,31/08/2020 00:00,28.05,80.96,30.38
2293,2293,31/08/2020 01:00,27.62,81.96,30.22
2294,2294,31/08/2020 02:00,27.54,82.28,30.1
2295,2295,31/08/2020 03:00,28.48,83.1,29.89
2296,2296,31/08/2020 04:00,27.16,83.59,29.74
2297,2297,31/08/2020 05:00,27.3,84.28,29.54
2298,2298,31/08/2020 06:00,28.79,85.13,29.33
2299,2299,31/08/2020 07:00,29.37,82.79,30.09
2300,2300,31/08/2020 08:00,28.84,80.29,30.85
2301,2301,31/08/2020 09:00,27.83,74.33,32.2
2302,2302,31/08/2020 10:00,30.09,64.16,33.95
2303,2303,31/08/2020 11:00,32.63,67.39,33.6
2304,2304,31/08/2020 12:00,29.97,58.68,35.05
2305,2305,31/08/2020 13:00,30.02,49.86,36.92
2306,2306,31/08/2020 14:00,32.18,49.08,37.2
2307,2307,31/08/2020 15:00,32.63,49.59,37.47
2308,2308,31/08/2020 16:00,33.34,56.24,36.59
2309,2309,31/08/2020 17:00,32.68,61.91,34.29
2310,2310,31/08/2020 18:00,36.94,67.48,32.32
2311,2311,31/08/2020 19:00,40.73,69.59,31.3
2312,2312,31/08/2020 20:00,45.24,71.26,30.53
2313,2313,31/08/2020 21:00,37.57,69.45,30.13
2314,2314,31/08/2020 22:00,30.39,70.03,29.62
2315,2315,31/08/2020 23:00,31.85,74.48,29.14
2316,2316,01/09/2020 00:00,31.88,77.44,28.83
2317,2317,01/09/2020 01:00,30.49,77.5,28.46
2318,2318,01/09/2020 02:00,32.13,76.49,28.3
2319,2319,01/09/2020 03:00,25.42,70.1,27.58
2320,2320,01/09/2020 04:00,28.85,73.78,27.32
2321,2321,01/09/2020 05:00,31.74,76.66,27.29
2322,2322,01/09/2020 06:00,31.61,80.55,27.15
2323,2323,01/09/2020 07:00,28.29,79.78,27.68
2324,2324,01/09/2020 08:00,26.04,73.07,29.38
2325,2325,01/09/2020 09:00,23.98,67.13,31.02
2326,2326,01/09/2020 10:00,25.14,63.41,32.52
2327,2327,01/09/2020 11:00,23.93,57.66,34.44
2328,2328,01/09/2020 12:00,24.45,53.74,36.03
2329,2329,01/09/2020 13:00,24.04,49.34,37.41
2330,2330,01/09/2020 14:00,24.03,44.06,39.47
2331,2331,01/09/2020 15:00,25.27,41.14,40.45
2332,2332,01/09/2020 16:00,26.68,38.28,41.07
2333,2333,01/09/2020 17:00,27.58,39.35,40.23
2334,2334,01/09/2020 18:00,31.08,46.98,37.13
2335,2335,01/09/2020 19:00,35.42,54.54,34.71
2336,2336,01/09/2020 20:00,43.35,63.3,33.28
2337,2337,01/09/2020 21:00,48.94,64.33,32.85
2338,2338,01/09/2020 22:00,58.29,65.53,32.23
2339,2339,01/09/2020 23:00,60.87,67.24,31.62
2340,2340,02/09/2020 00:00,67.45,70.68,31.23
2341,2341,02/09/2020 01:00,69.38,72.86,31.0
2342,2342,02/09/2020 02:00,88.78,76.43,30.41
2343,2343,02/09/2020 03:00,94.9,79.58,30.02
2344,2344,02/09/2020 04:00,92.34,80.63,29.78
2345,2345,02/09/2020 05:00,80.51,79.28,29.83
2346,2346,02/09/2020 06:00,92.51,82.57,29.24
2347,2347,02/09/2020 07:00,77.37,81.3,29.41
2348,2348,02/09/2020 08:00,72.65,76.24,30.86
2349,2349,02/09/2020 09:00,60.05,72.2,32.18
2350,2350,02/09/2020 10:00,61.81,65.63,34.16
2351,2351,02/09/2020 11:00,60.05,59.36,36.23
2352,2352,02/09/2020 12:00,51.03,53.22,37.94
2353,2353,02/09/2020 13:00,42.13,47.93,39.6
2354,2354,02/09/2020 14:00,36.78,44.33,40.43
2355,2355,02/09/2020 15:00,34.66,42.62,41.03
2356,2356,02/09/2020 16:00,36.02,44.56,40.73
2357,2357,02/09/2020 17:00,35.68,45.24,39.73
2358,2358,02/09/2020 18:00,40.03,52.3,36.97
2359,2359,02/09/2020 19:00,47.9,57.84,35.15
2360,2360,02/09/2020 20:00,58.7,63.22,34.41
2361,2361,02/09/2020 21:00,66.9,70.62,32.88
2362,2362,02/09/2020 22:00,76.24,75.82,31.89
2363,2363,02/09/2020 23:00,75.44,78.39,31.44
2364,2364,03/09/2020 00:00,65.9,78.85,31.26
2365,2365,03/09/2020 01:00,66.31,78.93,31.23
2366,2366,03/09/2020 02:00,70.95,79.61,31.25
2367,2367,03/09/2020 03:00,75.51,80.47,30.92
2368,2368,03/09/2020 04:00,79.14,81.67,30.73
2369,2369,03/09/2020 05:00,84.16,83.67,30.4
2370,2370,03/09/2020 06:00,85.13,83.71,29.87
2371,2371,03/09/2020 07:00,78.08,81.23,30.39
2372,2372,03/09/2020 08:00,67.08,75.73,31.36
2373,2373,03/09/2020 09:00,72.41,71.83,32.6
2374,2374,03/09/2020 10:00,74.38,68.64,33.68
2375,2375,03/09/2020 11:00,69.94,62.3,35.86
2376,2376,03/09/2020 12:00,63.04,55.88,37.18
2377,2377,03/09/2020 13:00,61.18,74.33,32.17
2378,2378,03/09/2020 14:00,54.74,76.31,32.23
2379,2379,03/09/2020 15:00,45.53,51.13,38.37
2380,2380,03/09/2020 16:00,47.88,47.93,38.91
2381,2381,03/09/2020 17:00,48.98,52.78,37.01
2382,2382,03/09/2020 18:00,55.19,61.51,34.32
2383,2383,03/09/2020 19:00,55.39,67.05,32.43
2384,2384,03/09/2020 20:00,59.94,70.05,32.0
2385,2385,03/09/2020 21:00,52.07,69.63,31.67
2386,2386,03/09/2020 22:00,53.74,75.89,31.07
2387,2387,03/09/2020 23:00,45.17,76.78,30.7
2388,2388,04/09/2020 00:00,45.7,77.9,30.5
2389,2389,04/09/2020 01:00,51.3,80.2,30.1
2390,2390,04/09/2020 02:00,53.4,80.5,30.1
2391,2391,04/09/2020 03:00,52.4,80.9,29.9
2392,2392,04/09/2020 04:00,51.5,81.4,29.7
2393,2393,04/09/2020 05:00,54.6,83.0,29.6
2394,2394,04/09/2020 06:00,56.4,84.0,29.4
2395,2395,04/09/2020 07:00,53.7,80.5,30.5
2396,2396,04/09/2020 08:00,42.7,72.2,32.3
2397,2397,04/09/2020 09:00,37.2,63.9,34.0
2398,2398,04/09/2020 10:00,36.0,57.6,35.1
2399,2399,04/09/2020 11:00,36.0,55.5,36.1
2400,2400,04/09/2020 12:00,32.2,48.4,37.8
2401,2401,04/09/2020 13:00,31.4,46.5,38.5
2402,2402,04/09/2020 14:00,30.5,41.8,40.6
2403,2403,04/09/2020 15:00,30.1,39.6,41.8
2404,2404,04/09/2020 16:00,31.4,49.3,38.8
2405,2405,04/09/2020 17:00,32.1,49.2,38.7
2406,2406,04/09/2020 18:00,34.7,60.4,34.3
2407,2407,04/09/2020 19:00,47.1,66.8,32.8
2408,2408,04/09/2020 20:00,53.2,68.9,32.2
2409,2409,04/09/2020 21:00,63.8,73.6,31.4
2410,2410,04/09/2020 22:00,59.1,77.0,30.8
2411,2411,04/09/2020 23:00,48.6,78.1,30.5
2412,2412,05/09/2020 00:00,46.9,78.5,30.5
2413,2413,05/09/2020 01:00,44.2,79.5,30.2
2414,2414,05/09/2020 02:00,43.9,81.3,30.0
2415,2415,05/09/2020 03:00,44.1,82.3,29.8
2416,2416,05/09/2020 04:00,42.1,83.0,29.7
2417,2417,05/09/2020 05:00,40.6,83.6,29.6
2418,2418,05/09/2020 06:00,36.0,81.6,29.7
2419,2419,05/09/2020 07:00,33.4,81.1,29.7
2420,2420,05/09/2020 08:00,31.2,75.6,31.4
2421,2421,05/09/2020 09:00,30.6,70.2,32.7
2422,2422,05/09/2020 10:00,29.0,62.6,34.4
2423,2423,05/09/2020 11:00,26.6,56.4,35.9
2424,2424,05/09/2020 12:00,26.2,52.2,37.4
2425,2425,05/09/2020 13:00,25.0,50.8,38.0
2426,2426,05/09/2020 14:00,25.1,48.9,38.7
2427,2427,05/09/2020 15:00,25.2,47.0,39.9
2428,2428,05/09/2020 16:00,26.8,51.6,37.9
2429,2429,05/09/2020 17:00,28.3,54.8,36.5
2430,2430,05/09/2020 18:00,33.6,60.9,34.8
2431,2431,05/09/2020 19:00,36.7,65.9,32.2
2432,2432,05/09/2020 20:00,47.2,69.1,31.7
2433,2433,05/09/2020 21:00,29.9,73.3,31.6
2434,2434,05/09/2020 22:00,27.0,77.7,31.1
2435,2435,05/09/2020 23:00,26.6,79.3,30.8
2436,2436,06/09/2020 00:00,29.7,80.0,30.7
2437,2437,06/09/2020 01:00,29.1,81.4,30.4
2438,2438,06/09/2020 02:00,29.4,81.7,30.3
2439,2439,06/09/2020 03:00,29.5,82.4,30.3
2440,2440,06/09/2020 04:00,30.4,82.9,30.3
2441,2441,06/09/2020 05:00,31.4,84.8,29.9
2442,2442,06/09/2020 06:00,29.8,84.4,30.1
2443,2443,06/09/2020 07:00,28.3,83.1,30.1
2444,2444,06/09/2020 08:00,28.5,77.3,31.4
2445,2445,06/09/2020 09:00,27.1,67.7,33.4
2446,2446,06/09/2020 10:00,30.6,61.5,34.9
2447,2447,06/09/2020 11:00,27.3,58.8,36.7
2448,2448,06/09/2020 12:00,26.1,57.1,37.1
2449,2449,06/09/2020 13:00,25.7,54.5,37.9
2450,2450,06/09/2020 14:00,25.0,48.1,39.7
2451,2451,06/09/2020 15:00,25.0,45.1,40.7
2452,2452,06/09/2020 16:00,26.1,45.6,40.4
2453,2453,06/09/2020 17:00,28.6,53.3,38.1
2454,2454,06/09/2020 18:00,31.6,71.4,33.4
2455,2455,06/09/2020 19:00,27.8,83.8,29.2
2456,2456,06/09/2020 20:00,25.4,80.7,28.9
2457,2457,06/09/2020 21:00,21.2,87.8,26.6
2458,2458,06/09/2020 22:00,19.6,84.3,26.7
2459,2459,06/09/2020 23:00,20.3,86.9,26.4
2460,2460,07/09/2020 00:00,21.0,87.4,26.5
2461,2461,07/09/2020 01:00,20.7,86.7,26.5
2462,2462,07/09/2020 02:00,20.0,83.9,26.7
2463,2463,07/09/2020 03:00,20.1,82.6,27.1
2464,2464,07/09/2020 04:00,20.6,82.8,27.3
2465,2465,07/09/2020 05:00,21.8,87.0,26.7
2466,2466,07/09/2020 06:00,22.8,88.9,26.5
2467,2467,07/09/2020 07:00,27.6,88.7,26.8
2468,2468,07/09/2020 08:00,31.4,88.7,26.9
2469,2469,07/09/2020 09:00,22.4,94.5,25.1
2470,2470,07/09/2020 10:00,20.1,94.8,24.7
2471,2471,07/09/2020 11:00,21.5,93.7,25.6
2472,2472,07/09/2020 12:00,27.6,92.8,26.0
2473,2473,07/09/2020 13:00,28.4,91.3,26.5
2474,2474,07/09/2020 14:00,26.5,87.3,27.5
2475,2475,07/09/2020 15:00,25.4,84.9,27.9
2476,2476,07/09/2020 16:00,23.7,85.3,27.5
